range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,n_tp,n_tp_per_scen_mean,n_tp_per_scen_std,n_fn,n_fn_per_scen_mean,n_fn_per_scen_std,n_fp_total,n_fp_per_scen_mean,n_fp_per_scen_std,n_gt_tracks,n_gt_tracks_per_scen_mean,n_gt_tracks_per_scen_std,n_fp_clusters,n_fp_clusters_per_scen_mean,n_fp_clusters_per_scen_std,tp_lifetime_mean,tp_lifetime_std,fp_lifetime_mean,fp_lifetime_std,tp_p_match_per_track_mean,tp_p_match_per_track_std,fp_p_match_per_cluster_mean,fp_p_match_per_cluster_std,tp_dscore_mean,tp_dscore_std,fp_dscore_mean,fp_dscore_std,tp_fragments_per_track_mean,tp_fragments_per_track_std,fp_fragments_per_cluster_mean,fp_fragments_per_cluster_std,total_frames_with_gt,total_frames_with_fp,gt_density_per_scen_mean,gt_density_per_scen_std,fp_density_per_scen_mean,fp_density_per_scen_std
0.0,5.0,20.0,30.0,0,0,1.0,no_data,0,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0
0.0,5.0,30.0,40.0,1,0,0.0,measured,0,0.0,0.5714160203933716,,,,0.04273533821105957,0.05244755744934082,0.0604405403137207,0.00027454399116952447,0.06765338158593749,0.0021370165050029755,0.6999192237854004,0.12001168727874756,0.11124229431152344,,,,,,,,,,0,0,0,0,1,0.03125,0.17399263633843817,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,1,0,0.00025201612903225806,0.0014031664220841788,0.0,0.0
0.0,5.0,40.0,50.0,24,0,0.0,measured,0,0.0,0.6443661339581013,0.08934808740426846,,,0.276699036359787,0.12524675329526266,0.0656032661596934,0.252338323802245,0.1766277780221298,0.03929956461333998,0.41966962814331055,0.18193535010019937,0.07246436675389607,0.21485807720113387,0.06831457756091287,0.04503125075641278,0.1826862021581441,0.12179380399677882,0.03848651836474834,0.3115751611699479,0.10337369657948636,0.05873324106993932,0,0,0,0,24,0.75,1.6770509831248424,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,24,0,0.0056443159474852435,0.012749518231592195,0.0,0.0
0.0,5.0,50.0,60.0,68,2,0.029411764705882353,measured,0,0.0,0.7542809320218635,0.07956985192737309,,,0.15460801847053296,0.11263957890597256,0.03636347976597873,0.15649862789205166,0.11519096320583165,0.04127982134187149,0.22985151319792776,0.13788487694480203,0.05616204124508482,0.11857110292473401,0.09434717290668529,0.03282736810371299,0.11896883450535319,0.08739249095790265,0.033799539271355115,0.18122207931057877,0.107060081525529,0.04915573158667074,0,0,0,0,66,2.0625,4.099828502510806,2,0.0625,0.24206145913796356,0,0.0,0.0,1,0.03125,0.17399263633843817,0,0.0,0.0,286.0,0.0,,,0.8181818181818182,0.0,,,0.00011725128976060598,0.09100972260515182,,,28.0,0.0,,,68,0,0.013129500538654925,0.026065319049686165,0.0,0.0
0.0,5.0,60.0,70.0,89,1,0.011235955056179775,measured,2,0.00028149190710767064,0.7188526723872531,0.08474759971331446,0.44830654561519623,0.019888535141944885,0.15678948841311716,0.11169301108880476,0.031396264379674736,0.13393159328764326,0.13972719523952704,0.045766691664763014,0.21077979694713245,0.13478528505021875,0.060752015222202645,0.13076053228997955,0.057545653386685686,0.029126432685536677,0.09636586890411258,0.10353912290373136,0.03420618910855083,0.23057121169997044,0.10396154926522026,0.04900330125961486,2,0,0,0,88,2.75,5.528336096873995,1,0.03125,0.17399263633843817,2,0.0625,0.24206145913796356,1,0.03125,0.17399263633843817,1,0.03125,0.17399263633843817,157.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0006840439179004767,0.05164134764423916,,,1.0,0.0,1.0,0.0,89,2,0.015017324542261677,0.027708168590668214,0.0004675333704115684,0.0018166250266701855
0.0,5.0,70.0,80.0,64,0,0.0,measured,0,0.0,0.7438060818240047,0.05988401592055717,,,0.17049493733793497,0.09813787043094635,0.045260410755872726,0.12085282831508856,0.1605323749513132,0.05258278307254666,0.21464228630065918,0.1407348234206438,0.05320021137595177,0.1244375161748367,0.06924813510494462,0.035043397954321064,0.07809783208459557,0.1118223771088954,0.03409777372146047,0.17149976418240823,0.08859898363828111,0.054958043978829633,0,0,0,0,64,2.0,4.451123453691214,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,64,0,0.009730209455375305,0.01671358331346092,0.0,0.0
0.0,5.0,80.0,90.0,87,1,0.011494252873563218,measured,1,0.00014074595355383532,0.7588333917218585,0.06085778068328763,0.43470123410224915,,0.10457726970834788,0.05542931445809298,0.025813183812207954,0.05831655804762051,0.10238606482992813,0.051886580896699244,0.3467399242312409,0.11622255486111309,0.03180859671082607,0.10378083380720504,0.06345958204476987,0.02789396598013476,0.06808935766391934,0.10142241576198732,0.02315799695957526,0.16017146754575123,0.06506284535164863,0.0352710998163124,1,0,0,0,86,2.6875,10.727993463364898,1,0.03125,0.17399263633843817,1,0.03125,0.17399263633843817,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,87,1,0.009095120841660673,0.024563152373211095,0.00021551724137931034,0.0011999492161271599
0.0,5.0,90.0,100.0,295,20,0.06779661016949153,measured,21,0.002955665024630542,0.48616809443994,0.0833987407472161,0.470934815350033,0.026900254444003,0.17566460038450632,0.22384664275429467,0.03383997396989302,0.23684440527650033,0.17338156819635017,0.039342068501494146,0.5232651641152122,0.28920254187150435,0.040833263397216796,0.15809171987053158,0.08072876987820213,0.04813233826378293,0.0736408301203887,0.1445547824060581,0.04863210064612296,0.5239117761465064,0.1409081224762207,0.04854376631353503,21,0,0,0,275,8.59375,31.055252549890817,20,0.625,3.4798527267687636,21,0.65625,3.653845363107202,0,0.0,0.0,3,0.09375,0.5219779090153146,,,7.0,8.48528137423857,,,1.0,0.0,,,-0.0024614367220136854,0.018640009105963706,,,1.0,0.0,295,21,0.03341813499211799,0.10649665241594333,0.0016006097560975609,0.008911817958798052
0.0,5.0,100.0,110.0,93,3,0.03225806451612903,measured,2,0.00028149190710767064,0.6285846710205079,0.1542531311995679,0.49637269973754883,0.06682199239730835,0.319972911145952,0.0958994706471761,0.04241315722465515,0.149222424058156,0.3053980281409474,0.06904233367014159,0.6394746409522163,0.2361402670542399,0.07255697117911444,0.2678531500841319,0.07943852445999793,0.03521180051163844,0.08926094754089106,0.25716212265014715,0.04935969478177386,0.5598556840273055,0.20832775004112478,0.05437250735399931,2,0,0,0,90,2.8125,5.72515010720243,3,0.09375,0.5219779090153146,2,0.0625,0.24206145913796356,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,93,2,0.015481943875966632,0.031425116207254154,0.0002917367535744323,0.0012598082070244578
0.0,5.0,110.0,120.0,67,4,0.05970149253731343,measured,3,0.000422237860661506,0.6635108363060724,0.10926121796905332,0.46937140822410583,0.14685123184175763,0.22934163941277397,0.12015958437843928,0.043124098626394124,0.19057105342792366,0.20113574883132637,0.05787436680642829,0.4577185615660652,0.17008381987374926,0.07700648383488731,0.23202895493450099,0.09810469724010457,0.03777133226236301,0.14843217819555996,0.17802486750075666,0.035930630002748064,0.49893835425171656,0.20276485890882837,0.06174064253684077,3,0,0,0,63,1.96875,2.7893141518122335,4,0.125,0.5448623679425842,3,0.09375,0.38400642898264087,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,67,3,0.011138669485030183,0.014742100961292422,0.00036795626576955427,0.0014472522192494433
