# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate
# score: P(score | TP, cell) — param1=mean, param2=std, param3=n_matched
# fp_score: P(score | FP, cell) — param1=mean, param2=std, param3=n_fp
# fp_rate: poisson — param1=lambda (FPs/ego-frame in cell), param2=n_fp

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
length,0.0,5.0,50.0,60.0,normal,0.0,0.13675746506294845,0.44431344668070477
box_height,0.0,5.0,50.0,60.0,normal,0.0,0.007750591639320083,0.07283568382263184
score,0.0,5.0,50.0,60.0,normal,0.6568182508150736,0.01589157826431916,4
fp_rate,0.0,5.0,50.0,60.0,poisson,0.0001661405549094534,1,
miss_detection,0.0,5.0,120.0,130.0,constant,0.0,,
distal,0.0,5.0,120.0,130.0,normal,0.0,0.07381041396862946,0.09105492542994399
perpendicular,0.0,5.0,120.0,130.0,normal,0.0,0.10494062737821988,0.0769213814940167
height,0.0,5.0,120.0,130.0,normal,0.0,0.04720227060480575,0.11261111497879028
yaw,0.0,5.0,120.0,130.0,normal,0.0,0.044588168141447386,0.06993424892425537
width,0.0,5.0,120.0,130.0,normal,0.0,0.27278639374674823,0.47046005725860596
length,0.0,5.0,120.0,130.0,normal,0.0,0.10924193128692454,0.377505362033844
box_height,0.0,5.0,120.0,130.0,normal,0.0,0.06564701414801678,0.11362731456756592
score,0.0,5.0,120.0,130.0,normal,0.6016203612089157,0.01634832732073564,4
fp_rate,0.0,5.0,120.0,130.0,poisson,0.0,0,
miss_detection,0.0,5.0,130.0,140.0,constant,0.029411764705882353,,
distal,0.0,5.0,130.0,140.0,normal,0.0,0.06420132469199949,0.09976877075474518
perpendicular,0.0,5.0,130.0,140.0,normal,0.0,0.08292837119025004,0.10037643890119463
height,0.0,5.0,130.0,140.0,normal,0.0,0.09732100767399829,0.12883931217771588
yaw,0.0,5.0,130.0,140.0,normal,0.0,0.05785963339581786,0.07171709609754158
width,0.0,5.0,130.0,140.0,normal,0.0,0.21382269903520948,0.43337164503155334
length,0.0,5.0,130.0,140.0,normal,0.0,0.14778160219089417,0.3589471181233724
box_height,0.0,5.0,130.0,140.0,normal,0.0,0.10964815764841503,0.18486224521290173
score,0.0,5.0,130.0,140.0,normal,0.4338957852486408,0.09571190564944557,34
fp_score,0.0,5.0,130.0,140.0,normal,0.5213218927383423,0.020143866539001465,2
fp_rate,0.0,5.0,130.0,140.0,poisson,0.0003322811098189068,2,
miss_detection,0.0,5.0,140.0,150.0,constant,0.03333333333333333,,
distal,0.0,5.0,140.0,150.0,normal,0.0,0.1118770622904437,0.12565095550158809
perpendicular,0.0,5.0,140.0,150.0,normal,0.0,0.11893545971875183,0.15018653115349548
height,0.0,5.0,140.0,150.0,normal,0.0,0.0985202103063611,0.11774809812677317
yaw,0.0,5.0,140.0,150.0,normal,0.0,0.05889293229581803,0.054584478509837185
width,0.0,5.0,140.0,150.0,normal,0.0,0.2166149302604914,0.32350635528564453
length,0.0,5.0,140.0,150.0,normal,0.0,0.16561946440593056,0.2945744415809368
box_height,0.0,5.0,140.0,150.0,normal,0.0,0.1374873015391673,0.19669446040844096
score,0.0,5.0,140.0,150.0,normal,0.4758933813407503,0.1202101050414952,30
fp_score,0.0,5.0,140.0,150.0,normal,0.16319753964697675,0.12617803461349322,7
fp_rate,0.0,5.0,140.0,150.0,poisson,0.0011629838843661739,7,
miss_detection,0.0,5.0,150.0,160.0,constant,0.10344827586206896,,
distal,0.0,5.0,150.0,160.0,normal,0.0,0.059504409841742996,0.09925334276376098
perpendicular,0.0,5.0,150.0,160.0,normal,0.0,0.09459657855269712,0.10996470820807257
height,0.0,5.0,150.0,160.0,normal,0.0,0.1836630339547963,0.14435975826703584
yaw,0.0,5.0,150.0,160.0,normal,0.0,0.0664859108317967,0.07023388269609931
width,0.0,5.0,150.0,160.0,normal,0.0,0.2184106041425581,0.25455782963679385
length,0.0,5.0,150.0,160.0,normal,0.0,0.14736888499512146,0.2511189855062045
box_height,0.0,5.0,150.0,160.0,normal,0.0,0.2586136430301416,0.2546223493722769
score,0.0,5.0,150.0,160.0,normal,0.5607549112576705,0.14554543174637705,29
fp_score,0.0,5.0,150.0,160.0,normal,0.1672298746649176,0.21866623736583307,5
fp_rate,0.0,5.0,150.0,160.0,poisson,0.000830702774547267,5,
miss_detection,0.0,5.0,160.0,170.0,constant,0.03546099290780142,,
distal,0.0,5.0,160.0,170.0,normal,0.0,0.035555707724469816,0.05612981571126192
perpendicular,0.0,5.0,160.0,170.0,normal,0.0,0.05325727096974288,0.06873569553175166
height,0.0,5.0,160.0,170.0,normal,0.0,0.04716519584342669,0.11190194768064163
yaw,0.0,5.0,160.0,170.0,normal,0.0,0.06384113378195709,0.0636048229301677
width,0.0,5.0,160.0,170.0,normal,0.0,0.18365494438220875,0.1930263638496399
length,0.0,5.0,160.0,170.0,normal,0.0,0.0851748054265287,0.20104481104542227
box_height,0.0,5.0,160.0,170.0,normal,0.0,0.1229171425815158,0.16859495815108805
score,0.0,5.0,160.0,170.0,normal,0.49127847263041663,0.1542016163558097,141
fp_score,0.0,5.0,160.0,170.0,normal,0.15865959882891426,0.1817104040013385,12
fp_rate,0.0,5.0,160.0,170.0,poisson,0.001993686658913441,12,
miss_detection,0.0,5.0,170.0,180.0,constant,0.027777777777777776,,
distal,0.0,5.0,170.0,180.0,normal,0.0,0.021721290732997157,0.029101879558022833
perpendicular,0.0,5.0,170.0,180.0,normal,0.0,0.07354880154108055,0.05254806348835008
height,0.0,5.0,170.0,180.0,normal,0.0,0.07150995889843569,0.04521799314589728
yaw,0.0,5.0,170.0,180.0,normal,0.0,0.059706236692326595,0.08017592853972506
width,0.0,5.0,170.0,180.0,normal,0.0,0.1638477890104613,0.6128713426135836
length,0.0,5.0,170.0,180.0,normal,0.0,0.09603515028935437,0.394918840272086
box_height,0.0,5.0,170.0,180.0,normal,0.0,0.08489723849847537,0.2676802430834089
score,0.0,5.0,170.0,180.0,normal,0.46292841008731295,0.050501238708533326,108
fp_score,0.0,5.0,170.0,180.0,normal,0.23703121319413184,0.24589237053549887,5
fp_rate,0.0,5.0,170.0,180.0,poisson,0.000830702774547267,5,
miss_detection,5.0,10.0,-180.0,-170.0,constant,0.3888888888888889,,
distal,5.0,10.0,-180.0,-170.0,normal,0.0,0.06178465440406902,0.07153208545293671
perpendicular,5.0,10.0,-180.0,-170.0,normal,0.0,0.1762417114506759,0.10555293331533858
height,5.0,10.0,-180.0,-170.0,normal,0.0,0.09135705108619702,0.12148277190598575
yaw,5.0,10.0,-180.0,-170.0,normal,0.0,0.09861805572799906,0.08675170070473769
width,5.0,10.0,-180.0,-170.0,normal,0.0,0.368554699683092,0.4138439243490046
length,5.0,10.0,-180.0,-170.0,normal,0.0,0.1496790205325622,0.2894571369344538
box_height,5.0,10.0,-180.0,-170.0,normal,0.0,0.11332764475663742,0.2022067985751412
score,5.0,10.0,-180.0,-170.0,normal,0.46008153327486734,0.13286740682879503,72
fp_score,5.0,10.0,-180.0,-170.0,normal,0.24974584994197357,0.26426804201037335,56
fp_rate,5.0,10.0,-180.0,-170.0,poisson,0.00930387107492939,56,
miss_detection,5.0,10.0,-170.0,-160.0,constant,0.4,,
distal,5.0,10.0,-170.0,-160.0,normal,0.0,0.053097517834790865,0.0654344045961752
perpendicular,5.0,10.0,-170.0,-160.0,normal,0.0,0.09079676054931825,0.1038178856434921
height,5.0,10.0,-170.0,-160.0,normal,0.0,0.11097670762120052,0.13520045081774393
yaw,5.0,10.0,-170.0,-160.0,normal,0.0,0.06366731708158917,0.077865621828195
width,5.0,10.0,-170.0,-160.0,normal,0.0,0.19945236736619032,0.27595370610555015
length,5.0,10.0,-170.0,-160.0,normal,0.0,0.156804547815475,0.26917031208674114
box_height,5.0,10.0,-170.0,-160.0,normal,0.0,0.10030322782110844,0.13544106086095173
score,5.0,10.0,-170.0,-160.0,normal,0.4106794146200021,0.14774105686740338,50
fp_score,5.0,10.0,-170.0,-160.0,normal,0.23665331999319067,0.24836209984534321,52
fp_rate,5.0,10.0,-170.0,-160.0,poisson,0.008639308855291577,52,
miss_detection,5.0,10.0,-160.0,-150.0,constant,0.515625,,
distal,5.0,10.0,-160.0,-150.0,normal,0.0,0.05011724784204162,0.07093968741815672
perpendicular,5.0,10.0,-160.0,-150.0,normal,0.0,0.06287908885720181,0.06653103280400713
height,5.0,10.0,-160.0,-150.0,normal,0.0,0.08314326094683418,0.1057951969485129
yaw,5.0,10.0,-160.0,-150.0,normal,0.0,0.13444386351200688,0.10870927406640182
width,5.0,10.0,-160.0,-150.0,normal,0.0,0.21529744751522334,0.3304356759594333
length,5.0,10.0,-160.0,-150.0,normal,0.0,0.15897437625934122,0.29234982305957424
