# CenterPoint fine-tuned 54m on V2V4Real (astuff) - Polar binned error distributions (angle+distance)
# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
height,5.0,10.0,-90.0,-80.0,normal,0.0,0.066564,0.086715
yaw,5.0,10.0,-90.0,-80.0,normal,0.0,0.025398,0.027665
width,5.0,10.0,-90.0,-80.0,normal,0.0,0.283266,0.271338
length,5.0,10.0,-90.0,-80.0,normal,0.0,0.126535,0.135025
box_height,5.0,10.0,-90.0,-80.0,normal,0.0,0.088719,0.118088
miss_detection,5.0,10.0,-80.0,-70.0,constant,0.016949,,
distal,5.0,10.0,-80.0,-70.0,normal,0.0,0.072583,0.097709
perpendicular,5.0,10.0,-80.0,-70.0,normal,0.0,0.131717,0.157324
height,5.0,10.0,-80.0,-70.0,normal,0.0,0.061125,0.08179
yaw,5.0,10.0,-80.0,-70.0,normal,0.0,0.023092,0.028451
width,5.0,10.0,-80.0,-70.0,normal,0.0,0.271227,0.343894
length,5.0,10.0,-80.0,-70.0,normal,0.0,0.137374,0.155126
box_height,5.0,10.0,-80.0,-70.0,normal,0.0,0.114478,0.126515
miss_detection,5.0,10.0,-70.0,-60.0,constant,0.027027,,
distal,5.0,10.0,-70.0,-60.0,normal,0.0,0.085508,0.111562
perpendicular,5.0,10.0,-70.0,-60.0,normal,0.0,0.112013,0.139115
height,5.0,10.0,-70.0,-60.0,normal,0.0,0.060374,0.079964
yaw,5.0,10.0,-70.0,-60.0,normal,0.0,0.020704,0.02764
width,5.0,10.0,-70.0,-60.0,normal,0.0,0.318288,0.369809
length,5.0,10.0,-70.0,-60.0,normal,0.0,0.144628,0.188135
box_height,5.0,10.0,-70.0,-60.0,normal,0.0,0.107563,0.106719
miss_detection,5.0,10.0,-60.0,-50.0,constant,0.023256,,
distal,5.0,10.0,-60.0,-50.0,normal,0.0,0.131596,0.154524
perpendicular,5.0,10.0,-60.0,-50.0,normal,0.0,0.122915,0.142592
height,5.0,10.0,-60.0,-50.0,normal,0.0,0.061251,0.072121
yaw,5.0,10.0,-60.0,-50.0,normal,0.0,0.019,0.027773
width,5.0,10.0,-60.0,-50.0,normal,0.0,0.293626,0.365749
length,5.0,10.0,-60.0,-50.0,normal,0.0,0.130619,0.181978
box_height,5.0,10.0,-60.0,-50.0,normal,0.0,0.089027,0.105603
miss_detection,5.0,10.0,-50.0,-40.0,constant,0.023438,,
distal,5.0,10.0,-50.0,-40.0,normal,0.0,0.128723,0.15136
perpendicular,5.0,10.0,-50.0,-40.0,normal,0.0,0.096374,0.109069
height,5.0,10.0,-50.0,-40.0,normal,0.0,0.060314,0.070171
yaw,5.0,10.0,-50.0,-40.0,normal,0.0,0.016583,0.019837
width,5.0,10.0,-50.0,-40.0,normal,0.0,0.26108,0.288857
length,5.0,10.0,-50.0,-40.0,normal,0.0,0.132343,0.169812
box_height,5.0,10.0,-50.0,-40.0,normal,0.0,0.103985,0.111378
miss_detection,5.0,10.0,-40.0,-30.0,constant,0.0,,
distal,5.0,10.0,-40.0,-30.0,normal,0.0,0.109384,0.142362
perpendicular,5.0,10.0,-40.0,-30.0,normal,0.0,0.066686,0.080524
height,5.0,10.0,-40.0,-30.0,normal,0.0,0.050435,0.053126
yaw,5.0,10.0,-40.0,-30.0,normal,0.0,0.025272,0.02358
width,5.0,10.0,-40.0,-30.0,normal,0.0,0.229222,0.279097
length,5.0,10.0,-40.0,-30.0,normal,0.0,0.108016,0.134754
box_height,5.0,10.0,-40.0,-30.0,normal,0.0,0.081665,0.091581
miss_detection,5.0,10.0,-30.0,-20.0,constant,0.0,,
distal,5.0,10.0,-30.0,-20.0,normal,0.0,0.093853,0.129244
perpendicular,5.0,10.0,-30.0,-20.0,normal,0.0,0.039137,0.054949
height,5.0,10.0,-30.0,-20.0,normal,0.0,0.042853,0.048266
yaw,5.0,10.0,-30.0,-20.0,normal,0.0,0.024758,0.022591
width,5.0,10.0,-30.0,-20.0,normal,0.0,0.213762,0.272473
length,5.0,10.0,-30.0,-20.0,normal,0.0,0.095441,0.131992
box_height,5.0,10.0,-30.0,-20.0,normal,0.0,0.084389,0.087683
miss_detection,5.0,10.0,-20.0,-10.0,constant,0.010309,,
distal,5.0,10.0,-20.0,-10.0,normal,0.0,0.091726,0.22056
perpendicular,5.0,10.0,-20.0,-10.0,normal,0.0,0.037541,0.047886
height,5.0,10.0,-20.0,-10.0,normal,0.0,0.04679,0.061056
yaw,5.0,10.0,-20.0,-10.0,normal,0.0,0.017123,0.029492
width,5.0,10.0,-20.0,-10.0,normal,0.0,0.300898,0.704318
length,5.0,10.0,-20.0,-10.0,normal,0.0,0.052357,0.20938
box_height,5.0,10.0,-20.0,-10.0,normal,0.0,0.125728,0.348488
miss_detection,5.0,10.0,-10.0,0.0,constant,0.0,,
distal,5.0,10.0,-10.0,0.0,normal,0.0,0.092855,0.092068
perpendicular,5.0,10.0,-10.0,0.0,normal,0.0,0.028967,0.028154
height,5.0,10.0,-10.0,0.0,normal,0.0,0.022039,0.028348
