range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
0.000000,5.000000,50.000000,60.000000,19,2,0.105263,measured,0,0.000000,0.781724,0.052222,,,0.026995,0.002925,0.071040,0.017191,-0.020546,0.183129,-0.031796,-0.031521,-0.091134,0.187732,0.056621,0.079109,0.114089,0.159538,0.730994,0.081043,0.223085,0.123946,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,60.000000,70.000000,20,1,0.050000,measured,2,0.000235,0.781395,0.081949,0.375039,0.073393,0.096834,-0.010751,-0.000932,0.031811,-0.092013,0.134878,-0.028820,0.026168,-0.076307,0.141331,0.084816,0.144378,0.089799,0.138268,0.698736,0.092029,0.257015,0.203354,2,0,0,0,1.871052,0.021580,4.466710,0.057157,1.689442,0.128085,1.470572
0.000000,5.000000,70.000000,80.000000,35,9,0.257143,measured,5,0.000588,0.689361,0.117680,0.188504,0.072470,0.081095,0.024053,0.023602,0.045223,-0.072853,0.461829,-0.008691,0.026105,0.011045,0.155298,0.134672,0.113985,0.143900,0.146113,1.116416,0.102513,0.274200,0.157802,5,0,0,0,1.886768,0.008241,4.529255,0.062751,1.701227,0.106804,0.080455
0.000000,5.000000,80.000000,90.000000,22,11,0.500000,measured,12,0.001411,0.479281,0.161519,0.199366,0.086264,0.116363,0.045792,0.015232,0.058291,-0.110941,-0.010535,-0.008535,-0.077511,-0.127989,0.116067,0.206148,0.117037,0.208881,0.110766,1.850761,0.064692,0.229965,0.215754,12,0,0,0,1.889636,0.025067,4.441090,0.081724,1.591191,0.023518,1.430675
0.000000,5.000000,90.000000,100.000000,13,8,0.615385,measured,0,0.000000,0.320305,0.150847,,,0.437772,0.057052,-0.052099,0.014219,-0.443817,0.062470,-0.100363,-0.422838,-0.306753,0.138878,0.261703,0.066510,0.254302,0.144322,0.117448,0.054095,0.069629,0.179939,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,100.000000,110.000000,8,8,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,110.000000,120.000000,1,1,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,120.000000,130.000000,3,3,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,130.000000,140.000000,3,3,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,140.000000,150.000000,2,2,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,150.000000,160.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,160.000000,170.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
0.000000,5.000000,170.000000,180.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-180.000000,-170.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-170.000000,-160.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-160.000000,-150.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-150.000000,-140.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-140.000000,-130.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-130.000000,-120.000000,2,2,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
5.000000,10.000000,-120.000000,-110.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
