range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std
0.0,5.0,120.0,130.0,81,0,0.0,measured,4,0.0005093594804533299,0.6802038528301098,0.11865194652907314,0.441374808549881,0.09549540176167359,0.24169372408478348,0.1574582553204195,0.037972464973543896,0.23161181729639382,0.20021126391740895,0.04130080121684894,0.49576783474580743,0.22834294813650627,0.0687687102659249,0.2634935710131086,0.11953899789641503,0.03605390213974469,0.21079967793371818,0.1695945284675696,0.04404734846968904,0.5741579177274547,0.2313280696914535,0.06483106274950717
0.0,5.0,130.0,140.0,45,1,0.022222222222222223,measured,1,0.00012733987011333248,0.6073852147568356,0.09521333364855246,0.4520803689956665,,0.23175386678088794,0.13953320546583695,0.04949387095191262,0.2253690367227272,0.13180389429500686,0.04169459252828849,0.5637843717228282,0.2393586283380335,0.07674575393850153,0.20543306101999867,0.11681960266170008,0.044471646411466496,0.21835543336465257,0.1148319109700107,0.03503618209919597,0.6109545647743974,0.2056087158366352,0.052753877957575794
0.0,5.0,140.0,150.0,5,0,0.0,measured,0,0.0,0.6946182131767273,0.0390103191222117,,,0.12997903823852539,0.0726006031036377,0.05936861038208008,0.12103216978825355,0.0805579758908865,0.03998875766992569,0.4044443130493164,0.07653985023498536,0.07545127868652343,0.08999694041301858,0.06845953142691653,0.017438867208396814,0.09961412992728302,0.0623715174968707,0.02561853525453549,0.16967403035759654,0.06039865778493696,0.05424418376350494
0.0,5.0,150.0,160.0,0,0,0.02631578947368421,fallback,0,0.0,,,,,0.18346979503405902,0.12960611858205132,0.048062540940505855,0.16551199258041224,0.16106724437793699,0.046790316469339066,0.4069504351229281,0.20068727211117915,0.07515221868097188,0.17950237997087176,0.0973539870328523,0.04891290218943127,0.1278402323951596,0.14992602493181656,0.04007198950740164,0.41186927919118205,0.15246327508857327,0.07311387487155108
0.0,5.0,160.0,170.0,0,0,0.02631578947368421,fallback,0,0.0,,,,,0.18346979503405902,0.12960611858205132,0.048062540940505855,0.16551199258041224,0.16106724437793699,0.046790316469339066,0.4069504351229281,0.20068727211117915,0.07515221868097188,0.17950237997087176,0.0973539870328523,0.04891290218943127,0.1278402323951596,0.14992602493181656,0.04007198950740164,0.41186927919118205,0.15246327508857327,0.07311387487155108
0.0,5.0,170.0,180.0,0,0,0.02631578947368421,fallback,0,0.0,,,,,0.18346979503405902,0.12960611858205132,0.048062540940505855,0.16551199258041224,0.16106724437793699,0.046790316469339066,0.4069504351229281,0.20068727211117915,0.07515221868097188,0.17950237997087176,0.0973539870328523,0.04891290218943127,0.1278402323951596,0.14992602493181656,0.04007198950740164,0.41186927919118205,0.15246327508857327,0.07311387487155108
5.0,10.0,-180.0,-170.0,683,0,0.0,measured,0,0.0,0.6635300812923717,0.1122038488856289,,,0.1742890010291975,0.057213949311271,0.08298505329981032,0.17487244482350217,0.05658768345107968,0.07237299755879216,0.3084144585303646,0.10044303610593648,0.11348637410522729,0.13224777090603984,0.043251483411304734,0.077274294216007,0.1317753232652163,0.04316227408145233,0.043402370472203154,0.36163324888224246,0.10281724583345904,0.13592854178065975
5.0,10.0,-170.0,-160.0,8,0,0.0,measured,1,0.00012733987011333248,0.6156285256147385,0.17151090676725667,0.21504853665828705,,0.10518670082092285,0.08763816952705383,0.09789785742759705,0.11092403770238606,0.06619150974826192,0.04997112019918859,0.6060819029808044,0.15005090832710266,0.14754348993301392,0.03735333270412438,0.03827074970323262,0.08482481263686684,0.052087233077399125,0.046968868221211504,0.032031349369667825,0.31560572951538257,0.07455948928655197,0.09356849717502395
5.0,10.0,-160.0,-150.0,182,0,0.0,measured,23,0.0029288170126066473,0.6883166573204837,0.11085573265678955,0.5371631954027258,0.13028654228816758,0.15740258615095537,0.07725433857886346,0.06758219232926002,0.15520045232990579,0.08252681825886528,0.03892937313975091,0.349539781664754,0.13564298572121086,0.09054172628528469,0.15040472970741584,0.061084709419266026,0.058158373470419036,0.146207717368395,0.06944190842746154,0.02921450475405519,0.29243670392654797,0.09944820716577878,0.07780588298220743
5.0,10.0,-150.0,-140.0,138,0,0.0,measured,7,0.0008913790907933274,0.7155620362879573,0.11646660987923806,0.4424291125365666,0.16333037226016683,0.1390375296274821,0.07750124862228615,0.05882070505100748,0.13398014436688296,0.08514782528493933,0.04031123307557183,0.3042959890503814,0.15945005935171377,0.07752470607342928,0.12107956775324148,0.061834302358298836,0.046000257256384756,0.12011596624539242,0.0647529480100025,0.029640067837595912,0.23675641645898463,0.10121706711210884,0.06229555749737667
5.0,10.0,-140.0,-130.0,78,1,0.01282051282051282,measured,44,0.005602954284986629,0.715557530328825,0.10206901003396998,0.48569387468424713,0.07104773919782315,0.13691749201192485,0.07975957920024922,0.06599299241970112,0.1298655032553158,0.09545325821245677,0.037537085777668754,0.24866603256820083,0.14523466531332438,0.08332076475217745,0.11732999381846516,0.07945417653591663,0.04946422284411267,0.10438041576732517,0.0911901259818625,0.029928663191542942,0.20671030962204848,0.10433275212425286,0.06765964619008846
5.0,10.0,-130.0,-120.0,79,0,0.0,measured,6,0.0007640392206799949,0.7393673269809047,0.1166228741469497,0.3271835421522458,0.08014755325637961,0.1816347369664832,0.08266198484203484,0.05833723726151865,0.09457994526512029,0.17023442115063556,0.049166261240592396,0.23068025745923007,0.1030748569512669,0.06752088100095338,0.10739560634613432,0.052944631518004166,0.04799240577179784,0.06606879485272663,0.10895376008106676,0.051228333869450166,0.11663876156543827,0.10018171571585173,0.06503475162834803
5.0,10.0,-120.0,-110.0,114,1,0.008771929824561403,measured,5,0.0006366993505666624,0.7728757570802638,0.0988122527930474,0.4014762878417969,0.17500063070619556,0.21799404642223258,0.057356834411621094,0.08955201058261163,0.08193734766083038,0.20578972995405298,0.04303976740233373,0.2795838423534832,0.05594665497805165,0.07079226253306971,0.08577255977225592,0.040928351243919955,0.0545453468008189,0.05551499605269685,0.08773947795437775,0.03197573492159765,0.11296443527475108,0.08197287683996819,0.06140575919931061
