# CenterPoint nuScenes-trained, evaluated on V2V4Real (zero-shot transfer) - Polar binned error distributions (angle+distance)
# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
yaw,5.0,10.0,-90.0,-80.0,normal,0.0,0.02929082183629385,0.038402548967152034
width,5.0,10.0,-90.0,-80.0,normal,0.0,0.5754574247309805,0.33639209215031113
length,5.0,10.0,-90.0,-80.0,normal,0.0,0.11842429488100364,0.1400617388791816
box_height,5.0,10.0,-90.0,-80.0,normal,0.0,0.10160716078032025,0.13931388540785442
miss_detection,5.0,10.0,-80.0,-70.0,constant,0.08870967741935484,,
distal,5.0,10.0,-80.0,-70.0,normal,0.0,0.09109809129467643,0.11081935038929443
perpendicular,5.0,10.0,-80.0,-70.0,normal,0.0,0.11550625036025343,0.14810331217111336
height,5.0,10.0,-80.0,-70.0,normal,0.0,0.0842589717969524,0.12511975206105055
yaw,5.0,10.0,-80.0,-70.0,normal,0.0,0.030429916824790144,0.0451446999501053
width,5.0,10.0,-80.0,-70.0,normal,0.0,0.25191407678670086,0.31602607364148166
length,5.0,10.0,-80.0,-70.0,normal,0.0,0.12942027827056005,0.15870981089836728
box_height,5.0,10.0,-80.0,-70.0,normal,0.0,0.10750781613606547,0.1285678971130236
miss_detection,5.0,10.0,-70.0,-60.0,constant,0.0176678445229682,,
distal,5.0,10.0,-70.0,-60.0,normal,0.0,0.0951315430585022,0.07738602865168644
perpendicular,5.0,10.0,-70.0,-60.0,normal,0.0,0.17710368364130347,0.10096095187602992
height,5.0,10.0,-70.0,-60.0,normal,0.0,0.05388899527763011,0.1199408696709777
yaw,5.0,10.0,-70.0,-60.0,normal,0.0,0.03600274374954157,0.05249970845495047
width,5.0,10.0,-70.0,-60.0,normal,0.0,0.48731506770550626,0.20452531464665913
length,5.0,10.0,-70.0,-60.0,normal,0.0,0.08743723044788514,0.14378727468655264
box_height,5.0,10.0,-70.0,-60.0,normal,0.0,0.08627289765880636,0.06761867879963607
miss_detection,5.0,10.0,-60.0,-50.0,constant,0.05,,
distal,5.0,10.0,-60.0,-50.0,normal,0.0,0.11571712326035226,0.1473881861920879
perpendicular,5.0,10.0,-60.0,-50.0,normal,0.0,0.10636175569973076,0.12288926797641535
height,5.0,10.0,-60.0,-50.0,normal,0.0,0.06707115746880839,0.09587779915646504
yaw,5.0,10.0,-60.0,-50.0,normal,0.0,0.03567030098717387,0.04223662738363862
width,5.0,10.0,-60.0,-50.0,normal,0.0,0.32293709090564765,0.36839704293953746
length,5.0,10.0,-60.0,-50.0,normal,0.0,0.12579258451267,0.1697662802119004
box_height,5.0,10.0,-60.0,-50.0,normal,0.0,0.10138301893628118,0.11814975503243898
miss_detection,5.0,10.0,-50.0,-40.0,constant,0.04330708661417323,,
distal,5.0,10.0,-50.0,-40.0,normal,0.0,0.13006999923803117,0.15031585790777555
perpendicular,5.0,10.0,-50.0,-40.0,normal,0.0,0.09157480428308684,0.10390881190900862
height,5.0,10.0,-50.0,-40.0,normal,0.0,0.08774623452879475,0.10887816879484388
yaw,5.0,10.0,-50.0,-40.0,normal,0.0,0.034170499280128434,0.03371417797543687
